header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Honingraat 26,6961 PJ Eerbeek        ,https://www.funda.nl/en/koop/eerbeek/huis-42657784-honingraat-26/?navigateSource=resultlist,20220129_023751,"€ 325,000 kosten koper","€ 3,250    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1994,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area100 m²Exterior space attached to the building12 m²External storage space6 m²,100 m²,12 m²,6 m²,143 m²,325 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",143 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,60 m² (12 meter deep and 5 meter broad),Located at the east accessible via the rear,Detached wooden storage,Public parking,no
