header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Het Reut 238,5351 TC Berghem        ,https://www.funda.nl/en/koop/berghem/huis-42549674-het-reut-238/?navigateSource=resultlist,20220129_203532,"€ 375,000 kosten koper","€ 3,074    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2009,Combination roof covered with roof tiles,Living area122 m²Exterior space attached to the building2 m²External storage space6 m²,122 m²,2 m²,6 m²,147 m²,328 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,Intergas ( combination boiler from 2009),147 m²,Full ownership,Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the west,Detached wooden storage,Public parking,no
