header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,error
Eksterlaan 11,5613 CE Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88048737-eksterlaan-11/?navigateSource=resultlist,20220201_001627,"€ 930,000 kosten koper","€ 4,471    The asking price per m² (€ 930,000) is calculated by dividing the asking price of the home by the living area (208 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Desirable residence/villa, double house",Resale property,1924,Hipped roof,Living area208 m²Other space inside the building5 m²Exterior space attached to the building27 m²External storage space25 m²,208 m²,5 m²,27 m²,25 m²,354 m²,807 m³,8 rooms (6 bedrooms),5 stories,E        What does this mean?,"Roof insulation, partly double glazed, insulated walls, floor insulation and secondary glazing",CH boiler,Gas-fired boiler (rental),2010,354 m²,Full ownership,Alongside a quiet road and in center,"Back garden, front garden and side garden",108 m² (19 meter deep and 7 meter broad),Located at the southeast accessible via the rear,no
