header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bergse Rechter Rottekade 12 E,3051 AB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42597134-bergse-rechter-rottekade-12-e/?navigateSource=resultlist,20220126_164635,"€ 435,000 vrij op naam","€ 4,943    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 55.06 per month,Ground-floor apartment (apartment),Resale property,2022,Flat roof covered with other,Woningborg garantiecertificaat,Living area88 m²,88 m²,328 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Ground floor,Mechanical ventilation and solar panels,A+++        What does this mean?,Completely insulated,Heat pump,Full ownership,"Alongside a quiet road, alongside water and unobstructed surrounding view",Back garden,"4 m² (1,1 meter deep and 3,66 meter broad)",Located at the south accessible via the rear,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 55.06 per month),No,No,Yes,no
