header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Loeffplein 20,5211 RZ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42652732-burgemeester-loeffplein-20/?navigateSource=resultlist,20220201_111914,"€ 325,000 kosten koper","€ 4,577    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 236.31 per month,Apartment with shared street entrance (apartment),Resale property,1968,Protected townscape or village view (permit needed for alterations),Flat roof,Living area71 m²Other space inside the building6 m²Exterior space attached to the building5 m²,71 m²,6 m²,5 m²,234 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,"Elevator, sliding door and TV via cable",E        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,Full ownership,In center and unobstructed surrounding view,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 236.31 per month),Yes,Yes,Yes,no
