header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Minervaplein 7 - 5A,1077 TG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677700-minervaplein-7-5a/?navigateSource=resultlist,20220130_231013,"€ 1,250,000 kosten koper","€ 9,690    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 476.50 per month,Upstairs apartment (apartment),Resale property,1932,Monumental building,Combination roof covered with asphalt roofing and roof tiles,Living area129 m²Exterior space attached to the building51 m²External storage space8 m²,129 m²,51 m²,8 m²,335 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,5th floor,"Elevator, mechanical ventilation and TV via cable",G        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Municipal long-term lease,€ 1.819 per year,"Alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 476.50 per month),Yes,Yes,Yes,no
