header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Egelantiersgracht 187,1015 RH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88908250-egelantiersgracht-187/?navigateSource=resultlist,20220130_191623,"€ 1,450,000 kosten koper","€ 7,672    The asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (189 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Property alongside canal, semi-detached residential property",Resale property,1905,Living area189 m²Other space inside the building2 m²Exterior space attached to the building10 m²External storage space10 m²,189 m²,2 m²,10 m²,10 m²,103 m²,593 m³,7 rooms (5 bedrooms),4 bathrooms and 1 separate toilet,"Bath, 3 showers and 3 toilets",5 stories,TV via cable,F        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",103 m²,Full ownership,"Alongside a quiet road, alongside water, in center and unobstructed surrounding view",Back garden,"40 m² (8,8 meter deep and 4,5 meter broad)",Roof terrace present,Detached brick storage,"Paid parking, public parking and resident's parking permits",no
