header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Mesdagstraat 11,7556 VM Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-42651393-mesdagstraat-11/?navigateSource=resultlist,20220127_230459,"€ 350,000 kosten koper","€ 2,465    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1936,Gable roof covered with roof tiles,Living area142 m²External storage space47 m²,142 m²,47 m²,255 m²,495 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,Mechanical ventilation and sliding door,D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2011, in ownership)",255 m²,Full ownership,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"131 m² (0,21 meter deep and 0,07 meter broad)",Located at the west accessible via the rear,Detached brick garage,1 car,Electricity,Roof insulation and insulated walls,Public parking,no
