header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Hof van Borne - Heerlijckheid (Bouwnr. 52),7622 GM Borne        ,https://www.funda.nl/en/koop/borne/huis-42659862-hof-van-borne-heerlijckheid-bouwnr-52/?navigateSource=resultlist,20220129_171111,"€ 589,500 vrij op naam","€ 3,488    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 589,500) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Under option,Available in consultation,"Single-family home, detached residential property",New property,2022,Gable roof covered with roof tiles,Living area169 m²,169 m²,365 m²,745 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Solar panels,A        What does this mean?,Energy efficient window and completely insulated,Complete floor heating,In residential district,Back garden,220 m² (11 meter deep and 20 meter broad),Located at the southwest,Attached brick storage,Electricity,Parking on private property,no
