header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Location,Garden,Shed / storage,Type of parking facilities,error
Wiele - Pinksterbloem kavel 41,5651 EM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42515437-wiele-pinksterbloem-kavel-41/?navigateSource=resultlist,20220201_014155,"€ 494,000 vrij op naam","€ 3,829    The asking price per m² (€ 494,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area129 m²,129 m²,118 m²,492 m³,5 rooms (3 bedrooms),3 stories,Solar panels,A        What does this mean?,Completely insulated,Complete floor heating and heat pump,118 m²,In residential district,Back garden,Detached wooden storage,Public parking,no
