header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vaart ZZ 58 F2,7833 AC Nieuw-Amsterdam        ,https://www.funda.nl/en/koop/nieuw-amsterdam/appartement-41297650-vaart-zz-58-f2/?navigateSource=resultlist,20220128_071336,"€ 339,000 vrij op naam","€ 2,825    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Galleried apartment (apartment),New property,2021,Disabled access friendly and accessible for seniors,Flat roof covered with other,Woningborg garantiecertificaat,Living area120 m²Exterior space attached to the building6 m²External storage space7 m²,120 m²,6 m²,7 m²,450 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,2nd floor,"Optical fibre, mechanical ventilation and solar panels",A+++        What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,Full ownership,In center,Built-in,Electricity,Completely insulated,Parking place,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
