header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anna van Buerenplein 110,2595 DB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88031039-anna-van-buerenplein-110/?navigateSource=resultlist,20220131_231414,"€ 625,000 kosten koper","€ 4,960    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2012,Flat roof covered with asphalt roofing,Living area126 m²Exterior space attached to the building10 m²External storage space5 m²,126 m²,10 m²,5 m²,415 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,12th floor,"Balanced ventilation system, elevator, sliding door and TV via cable",A        What does this mean?,Double glazing and completely insulated,Complete floor heating and heat recovery unit,Central facility,Full ownership,Full ownership,In center and unobstructed surrounding view,Balcony present,Storage box,Electricity,Yes,Yes,Yes,Yes,Yes,Yes,no
