header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Jonkvrouw 54,8607 GS Sneek        ,https://www.funda.nl/en/koop/sneek/huis-42541241-jonkvrouw-54/?navigateSource=resultlist,20220129_060654,"€ 340,000 kosten koper","€ 2,764    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1999,Gable roof covered with roof tiles,Living area123 m²Other space inside the building11 m²,123 m²,11 m²,320 m²,456 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, sliding door and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit Trendline cw5 (gas-fired combination boiler from 2014, in ownership)",320 m²,In residential district,Back garden and front garden,"119 m² (0,14 meter deep and 0,09 meter broad)",Located at the west accessible via the rear,Attached brick storage,Parking place,Parking on private property and public parking,no
