header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
de la Reijstraat 448,2987 XM Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-88021877-de-la-reijstraat-448/?navigateSource=resultlist,20220129_181549,"€ 269,500 kosten koper","€ 4,211    The asking price per m² (€ 269,500) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 183.63 per month,Apartment with shared street entrance (apartment),Resale property,1976,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area64 m²Exterior space attached to the building21 m²External storage space5 m²,64 m²,21 m²,5 m²,211 m³,2 rooms (1 bedroom),1 story,4th floor,Elevator and mechanical ventilation,E        What does this mean?,"Roof insulation, double glazing and floor insulation",Communal central heating,Electrical boiler (rental),"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 183.63 per month),Yes,Yes,Yes,no
