header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiraal De Ruijterweg 291 2,1055 LW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42586100-admiraal-de-ruijterweg-291-2/?navigateSource=resultlist,20220130_205535,"€ 425,000 kosten koper","€ 5,986    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 87 per month,3 months,Sold under reservation,Available immediately,€ 87.26 per month,Upstairs apartment (apartment),Resale property,1922,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building7 m²,71 m²,7 m²,224 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,3rd floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease,Bought off for eternity,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 87.26 per month),Yes,Yes,Yes,no
