header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Hendrikkade 80 H,1012 AE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42402179-prins-hendrikkade-80-h/?navigateSource=resultlist,20220130_214517,"€ 399,000 kosten koper","€ 7,255    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Available,Available in consultation,€ 369.00 per month,Upstairs apartment (apartment),Resale property,1979,Protected townscape or village view (permit needed for alterations) and monumental building,Gable roof covered with asphalt roofing,Living area55 m²Exterior space attached to the building5 m²External storage space6 m²,55 m²,5 m²,6 m²,188 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,2 stories,3rd floor,TV via cable,D        What does this mean?,Mostly double glazed,Communal central heating,Central facility,Full ownership,"On navigable waterway, alongside water, in center, freestanding location and unobstructed surrounding view",Balcony present,Storage box,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 369.00 per month),Yes,Yes,Yes,no
