header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Krijtstraat 10 F,4201 GD Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/appartement-42676410-krijtstraat-10-f/?navigateSource=resultlist,20220129_101406,"€ 450,000 kosten koper","€ 4,018    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 137.00 per month,Apartment with shared street entrance,Resale property,2018,Flat roof covered with asphalt roofing,Living area112 m²External storage space5 m²,112 m²,5 m²,424 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Full ownership,Full ownership,In center,Built-in,Electricity,Parking garage,Yes,Yes,Yes (€ 137.00 per month),Yes,Yes,Yes,no
