header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Thorbeckeborch 30,5241 HD Rosmalen        ,https://www.funda.nl/en/koop/rosmalen/huis-42675636-thorbeckeborch-30/?navigateSource=resultlist,20220127_195844,"€ 775,000 kosten koper","€ 5,065    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1981-1990,Gable roof covered with roof tiles,Living area153 m²Other space inside the building22 m²Exterior space attached to the building16 m²,153 m²,22 m²,16 m²,568 m²,627 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,2 stories,"Outdoor awning, skylight, passive ventilation system, flue and sliding door",B        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"AWB (gas-fired from 2006, in ownership)",568 m²,Full ownership,In residential district,Back garden and front garden,136 m² (17 meter deep and 8 meter broad),Located at the northeast accessible via the rear,Balcony present,Built-in,1 car,Electricity and heating,"Roof insulation, partly double glazed, insulated walls and floor insulation",Parking on private property,no
