header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Schultz van Haegenstraat 26,3342 VG Hendrik-Ido-Ambacht        ,https://www.funda.nl/en/koop/hendrik-ido-ambacht/huis-88015305-schultz-van-haegenstraat-26/?navigateSource=resultlist,20220129_052934,"€ 325,000 kosten koper","€ 2,851    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1965,Gable roof covered with roof tiles,Living area114 m²External storage space8 m²,114 m²,8 m²,138 m²,399 m³,4 rooms (3 bedrooms),2 separate toilets,3 stories,"Skylight, optical fibre and sliding door",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas ( combination boiler from 2021, in ownership)",138 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,42 m² (7 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Detached brick storage,Electricity,Public parking,no
