header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Catharina van Aragonlaan 123,2135 VA Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/appartement-42501522-catharina-van-aragonlaan-123/?navigateSource=resultlist,20220128_060439,"€ 375,000 kosten koper","€ 4,934    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 156.00 per month,Ground-floor apartment,Resale property,2016,Flat roof,Living area76 m²Exterior space attached to the building8 m²External storage space6 m²,76 m²,8 m²,6 m²,245 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Optical fibre and TV via cable,A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",Full ownership,In residential district,Back garden,"23 m² (2,75 meter deep and 8,5 meter broad)",Located at the south,Detached wooden storage,Parking on gated property and parking on private property,Yes,Yes,Yes (€ 156.00 per month),Yes,Yes,Yes,no
