header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Sysseltse Droom kavel 15,6711 XB Ede        ,https://www.funda.nl/en/koop/ede/bouwgrond-41607067-sysseltse-droom-kavel-15/?navigateSource=resultlist,20220129_060116,"€ 335,000 vrij op naam",6+ months,Under option,Available in consultation,Building plot,551 m²,"On the edge of a forest, alongside a quiet road, In wooded surroundings and in residential district",no
