header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spoorstraat 13 B4,4811 BD Breda        ,https://www.funda.nl/en/koop/breda/appartement-42670393-spoorstraat-13-b4/?navigateSource=resultlist,20220129_193226,"€ 175,000 kosten koper","€ 4,605    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (38 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 112 per month,2 weeks,Under offer,Available in consultation,€ 112.00 per month,Apartment with shared street entrance (apartment),Resale property,2006,Flat roof,Living area38 m²Other space inside the building2 m²Exterior space attached to the building3 m²,38 m²,2 m²,3 m²,136 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,1 story,2nd floor,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2006, in ownership)",Full ownership,Full ownership,In center,Balcony present,Built-in,Electricity,Parking place,Paid parking,Yes,Yes,Yes (€ 112.00 per month),Yes,Yes,Yes,no
