header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Morgenstond 8,6661 PZ Elst (GE)        ,https://www.funda.nl/en/koop/elst-ge/huis-42681778-morgenstond-8/?navigateSource=resultlist,20220130_131941,"€ 449,000 kosten koper","€ 3,254    The asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,2003,Partly furnished with carpets and curtains,Shed roof covered with roof tiles,Living area138 m²Other space inside the building30 m²,138 m²,30 m²,236 m²,609 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Passive ventilation system,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2018, in ownership)",236 m²,Full ownership,In residential district,Back garden and front garden,Attached brick garage and parking place,1 car,Electricity,Parking on private property,no
