header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Twee-onder-één kap woning (Bouwnr. 6),6415 RM Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42521890-twee-onder-een-kap-woning-bouwnr-6/?navigateSource=resultlist,20220129_164525,"€ 360,000 vrij op naam","€ 2,416    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area149 m²External storage space17 m²,149 m²,17 m²,276 m²,541 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories and a attic,"Balanced ventilation system, sliding door and solar panels",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler from 2022, in ownership",276 m² (part of parcel),Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"0,01 meter deep and 0,01 meter broad",Located at the southeast accessible via the rear,Detached brick garage,1 car,Parking on private property and public parking,no
