header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rondist 42,3162 VG Rhoon        ,https://www.funda.nl/en/koop/rhoon/appartement-42543761-rondist-42/?navigateSource=resultlist,20220129_025518,"€ 335,000 kosten koper","€ 3,418    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 77.00 per month,Maisonnette (apartment),Resale property,2003,Flat roof covered with asphalt roofing,Living area98 m²Exterior space attached to the building11 m²,98 m²,11 m²,300 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,2 stories,1st floor,"Outdoor awning, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Full ownership,Sheltered location and in residential district,Sun terrace,"11 m² (2,1 meter deep and 5,1 meter broad)",Located at the southwest,Public parking,Yes,Yes,Yes (€ 77.00 per month),Yes,Yes,Yes,no
