header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rustenburgerstraat 356 3,1072 HD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695310-rustenburgerstraat-356-3/?navigateSource=resultlist,20220130_200905,"€ 525,000 kosten koper","€ 9,052    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 50 per month,"January 29, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1904,Flat roof,Living area58 m²Other space inside the building1 m²Exterior space attached to the building11 m²,58 m²,1 m²,11 m²,205 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Mechanical ventilation,G        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Full ownership,Alongside a quiet road and in center,Balcony present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
