header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pedro Cabralstraat 75,5223 RG Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42684318-pedro-cabralstraat-75/?navigateSource=resultlist,20220201_105429,"€ 265,000 kosten koper","€ 3,841    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 166.68 per month,Galleried apartment (apartment),Resale property,1967,Living area69 m²Exterior space attached to the building3 m²External storage space6 m²,69 m²,3 m²,6 m²,215 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,"Outdoor awning, elevator and TV via cable",E        What does this mean?,Double glazing and insulated walls,Communal central heating,Electrical boiler (rental),Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 166.68 per month),Yes,Yes,Yes,no
