header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Roerstraat 25 2,1078 LH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671964-roerstraat-25-2/?navigateSource=resultlist,20220130_190520,"€ 585,000 kosten koper","€ 8,125    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 77 per month,2 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,1929,Protected townscape or village view (permit needed for alterations),Living area72 m²Exterior space attached to the building4 m²,72 m²,4 m²,250 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Municipal long-term lease (end date of long-term lease:  15-04-2054),€ 596 per year with option to purchase,Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
