header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Baljuw 2,1625 BA Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/huis-42521457-baljuw-2/?navigateSource=resultlist,20220128_040516,"€ 355,000 kosten koper","€ 3,114    The asking price per m² (€ 355,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house (split-level residence)",Resale property,1973,Living area114 m²Other space inside the building19 m²,114 m²,19 m²,112 m²,450 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,5 stories,"Skylight, rolldown shutters and solar panels",A        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit HR (gas-fired combination boiler from 2018, in ownership)",112 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"50 m² (9 meter deep and 5,5 meter broad)",Located at the southwest,Detached wooden storage,Electricity,No insulation,Built-in,1 car,Electrical door and electricity,Public parking,no
