header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Spoorven 600,5464 PA Veghel        ,https://www.funda.nl/en/koop/veghel/huis-42665480-spoorven-600/?navigateSource=resultlist,20220129_103933,"€ 449,000 kosten koper","€ 3,162    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1996,Gable roof covered with roof tiles,Living area142 m²Other space inside the building16 m²Exterior space attached to the building3 m²External storage space12 m²,142 m²,16 m²,3 m²,12 m²,401 m²,545 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,TV via cable and solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and gas heater,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",401 m²,Full ownership,In residential district,"Back garden, front garden and side garden",208 m² (16 meter deep and 13 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Attached brick garage and parking place,1 car,Electricity,Public parking,no
