header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waterkersweg 236,1051 PH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678152-waterkersweg-236/?navigateSource=resultlist,20220130_204053,"€ 600,000 kosten koper","€ 6,250    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available on 7/1/2022,€ 171.00 per month,Upstairs apartment (apartment),Resale property,1997,Flat roof covered with asphalt roofing,Living area96 m²Exterior space attached to the building8 m²External storage space6 m²,96 m²,8 m²,6 m²,297 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,"Elevator, mechanical ventilation, TV via cable and solar panels",A++        What does this mean?,"Roof insulation, double glazing, eco-building, insulated walls and floor insulation",District heating,District heating,Municipal long-term lease,Paid until 16-11-2045,Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 171.00 per month),Yes,Yes,Yes,no
