header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Klaverstraat 8,3572 VD Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42687392-klaverstraat-8/?navigateSource=resultlist,20220131_152646,"€ 575,000 kosten koper","€ 5,867    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,1910,Flat roof covered with asphalt roofing and roof tiles,Living area98 m²Exterior space attached to the building12 m²,98 m²,12 m²,59 m²,268 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Passive ventilation system, rolldown shutters and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2014, in ownership)",59 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"11 m² (4,4 meter deep and 2,39 meter broad)",Located at the north,Roof terrace present,Attached wooden storage,Paid parking,no
