header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,error
Voergang 131,9205 AX Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42682484-voergang-131/?navigateSource=resultlist,20220130_113932,"€ 275,000 kosten koper","€ 2,989    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1985,Living area92 m²Other space inside the building30 m²,92 m²,30 m²,270 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,"Outdoor awning, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,Intergas ( combination boiler from 2019),270 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"116 m² (14,5 meter deep and 8 meter broad)",Located at the southwest,Attached brick garage,1 car,Electricity,no
