header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schotersingel 131 A,2023 AC Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42661657-schotersingel-131-a/?navigateSource=resultlist,20220129_042903,"€ 425,000 kosten koper","€ 5,986    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1910,Mansard roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building12 m²,71 m²,12 m²,255 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),No,No,Yes,no
