header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Waterland 198,5658 PL Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42651472-waterland-198/?navigateSource=resultlist,20220201_003256,"€ 550,000 kosten koper","€ 5,340    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Available,Available in consultation,"Bungalow, detached residential property",Resale property,2009,Flat roof covered with asphalt roofing,Living area103 m²Other space inside the building38 m²Exterior space attached to the building8 m²,103 m²,38 m²,8 m²,318 m²,611 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"HR ketel (gas-fired combination boiler from 2010, in ownership)",318 m²,Full ownership,Alongside a quiet road and in residential district,Patio/atrium,16 m² (4 meter deep and 4 meter broad),Located at the northwest accessible via the rear,Built-in,1 car,Electricity,Parking on private property and public parking,no
