header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Goudenregenlaan 38,1214 NE Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42534243-goudenregenlaan-38/?navigateSource=resultlist,20220128_000313,"€ 500,000 kosten koper","€ 4,098    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1930,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area122 m²Exterior space attached to the building4 m²External storage space7 m²,122 m²,4 m²,7 m²,202 m²,452 m³,7 rooms (5 bedrooms),1 separate toilet,2 stories and a attic,"Skylight, passive ventilation system, flue and TV via cable",G        What does this mean?,Gas heaters,Gas water heater (rental),202 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and freestanding location","Back garden, front garden and side garden","92 m² (12,66 meter deep and 7,29 meter broad)",Located at the north accessible via the rear,Balcony present,Detached brick storage,Electricity and running water,Public parking,no
