header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Lytse Morra 17,8723 HG Koudum        ,https://www.funda.nl/en/koop/koudum/huis-42688164-lytse-morra-17/?navigateSource=resultlist,20220129_173146,"€ 825,000 kosten koper","€ 4,635    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (178 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1998,Gable roof covered with roof tiles,Living area178 m²Other space inside the building26 m²Exterior space attached to the building19 m²,178 m²,26 m²,19 m²,700 m²,753 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories and a attic,Solar panels,A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Atag (gas-fired combination boiler from 2016, in ownership)",700 m²,Full ownership,"Alongside a quiet road, on navigable waterway and in residential district","Back garden, front garden and side garden","338 m² (15 meter deep and 22,5 meter broad)",Located at the south accessible via the rear,Balcony present,Built-in,1 car,Parking on private property,no
