header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Vaart Zuidzijde,8426 AE Appelscha        ,https://www.funda.nl/en/koop/appelscha/appartement-42547052-vaart-zuidzijde/?navigateSource=resultlist,20220128_062905,"€ 375,000 vrij op naam","€ 3,827    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),New property,After 2020,Flat roof covered with asphalt roofing,Living area98 m²Exterior space attached to the building91 m²External storage space5 m²,98 m²,91 m²,5 m²,353 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Ground floor,"Mechanical ventilation, passive ventilation system and solar panels",Not available,"Roof insulation, triple glazed, double glazing, eco-building, partly double glazed, no cavity wall, mostly double glazed, energy efficient window, draft protection, insulated walls, floor insulation, completely insulated and secondary glazing",Complete floor heating and heat pump,"On navigable waterway, alongside water, sheltered location, In wooded surroundings and in center",Back garden and front garden,"1 m² (0,01 meter deep and 0,01 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Parking on private property,no
