header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
P. Hans Frankfurthersingel 84,1060 TN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680091-p-hans-frankfurthersingel-84/?navigateSource=resultlist,20220130_185544,"€ 395,000 kosten koper","€ 5,643    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 138.00 per month,Upstairs apartment (apartment),Resale property,2004,Flat roof,Living area70 m²External storage space4 m²,70 m²,4 m²,217 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,Mechanical ventilation and TV via cable,B        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2004, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 31-01-2049,In residential district and unobstructed surrounding view,Built-in,Electricity,Parking on private property,Yes,Yes,Yes (€ 138.00 per month),Yes,Yes,Yes,no
