header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Marksingel 12,1060 SG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42671667-marksingel-12/?navigateSource=resultlist,20220130_162902,"€ 450,000 kosten koper","€ 4,245    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1998,Combination roof covered with asphalt roofing,Living area106 m²External storage space6 m²,106 m²,6 m²,131 m²,364 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"2014, in ownership",131 m²,Long-term lease,Paid until 01-01-2047,Alongside a quiet road and in residential district,Back garden and front garden,"67 m² (5,6 meter deep and 12 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Public parking,no
