header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gestelsestraat 43 c,5615 LA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-41312666-gestelsestraat-43-c/?navigateSource=resultlist,20220201_005103,"€ 479,000 vrij op naam","€ 4,696    The asking price per m² (€ 479,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 130 per month,6+ months,Sold under reservation,Available in consultation,Upstairs apartment,Resale property,2021,Gable roof covered with roof tiles,Living area102 m²Exterior space attached to the building13 m²,102 m²,13 m²,292 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,2 stories,1st floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Energy efficient window, draft protection and completely insulated",CH boiler and complete floor heating,CH boiler,"HR cv combi-ketel (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,"Electricity, heating and running water",Completely insulated,Paid parking and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
