header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zinkerstraat 43,3071 HP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88894577-zinkerstraat-43/?navigateSource=resultlist,20220126_010930,"€ 350,000 kosten koper","€ 3,043    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 375,000 kosten koper",4 months,Under option,Available in consultation,€ 87.25 per month,Maisonnette (double upstairs apartment),Resale property,2005,Flat roof covered with asphalt roofing,Living area115 m²Exterior space attached to the building10 m²External storage space7 m²,115 m²,10 m²,7 m²,406 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,3rd floor,Mechanical ventilation,B            1.12What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Long-term lease (end date of long-term lease:  27-03-2106),€ 2.106 per year,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 87.25 per month),Yes,Yes,Yes,no
