header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Garden,Back garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mariottestraat 41,2561 SK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88011322-mariottestraat-41/?navigateSource=resultlist,20220131_195259,"€ 295,000 kosten koper","€ 3,933    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1911,Protected townscape or village view (permit needed for alterations),Energie Prestatie Advies,Living area75 m²,75 m²,305 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories,Ground floor,Skylight,C        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Intergas Combi Compact (gas-fired combination boiler from 2004, in ownership)","Alongside a quiet road, sheltered location and in residential district",Back garden,"0,01 meter deep and 0,01 meter broad","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,No,Yes,no
