header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiraal van Gentstraat 27 B,3572 XG Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42685084-admiraal-van-gentstraat-27-b/?navigateSource=resultlist,20220131_151830,"€ 595,000 kosten koper","€ 6,467    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 125.00 per month,Upstairs apartment (apartment),Resale property,1910,Living area92 m²Exterior space attached to the building28 m²,92 m²,28 m²,266 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,1 story,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Full ownership,In residential district,Sun terrace,"28 m² (5,21 meter deep and 5,28 meter broad)","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
