header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,error
Dorpstraat 3,6091 NJ Leveroy        ,https://www.funda.nl/en/koop/leveroy/huis-42452451-dorpstraat-3/?navigateSource=resultlist,20220130_131750,"€ 495,000 kosten koper","€ 1,115    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (444 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1917,Gable roof covered with roof tiles,Living area444 m²Other space inside the building73 m²Exterior space attached to the building11 m²,444 m²,73 m²,11 m²,390 m²,"1,922 m³",13 rooms (4 bedrooms),4 bathrooms and 1 separate toilet,"Bath, 2 showers and 4 toilets","2 stories, a/an attic and a basement",Skylight,G        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,390 m²,Full ownership,Back garden,"64 m² (15,5 meter deep and 4,9 meter broad)",Located at the south accessible via the rear,Attached brick storage,Attached brick garage,1 car,Electricity,no
