header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Vierde Slagen 50,5233 VW Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42524041-vierde-slagen-50/?navigateSource=resultlist,20220201_111737,"€ 300,000 kosten koper","€ 2,970    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1970,Flat roof covered with asphalt roofing,Living area101 m²External storage space13 m²,101 m²,13 m²,128 m²,350 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,TV via cable and solar panels,B            1.12What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha CR (gas-fired combination boiler from 2020, in ownership)",128 m²,Full ownership,In residential district,Back garden,45 m² (9 meter deep and 5 meter broad),Located at the northwest accessible via the rear,Detached wooden storage,Loft and electricity,Public parking,no
