header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Bovenstraat 36,3077 BG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-87627964-bovenstraat-36/?navigateSource=resultlist,20220126_163759,"€ 1,650,000 kosten koper","€ 3,381    The asking price per m² (€ 1,650,000) is calculated by dividing the asking price of the home by the living area (488 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,"Villa, detached residential property",488 m² residential surface area / 658 m² plot surface area,15 rooms (4 bedrooms),"1,755 m³",Not available,Resale property,2014,no
