header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nassaukade 173 2,1053 LM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42588592-nassaukade-173-2/?navigateSource=resultlist,20220131_000937,"€ 599,000 kosten koper","€ 7,131    The asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 118 per month,3 months,Sold under reservation,Available in consultation,€ 118.00 per month,Upstairs apartment (apartment),Resale property,1900,Flat roof,Living area84 m²Exterior space attached to the building16 m²,84 m²,16 m²,299 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,Mechanical ventilation and TV via cable,G        What does this mean?,Partly double glazed and floor insulation,CH boiler,CH boiler,"Gas-fired combination boiler from 2017, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-11-2024),€ 112 per year with option to purchase,Balcony present and french balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 118.00 per month),Yes,Yes,Yes,no
