header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oscar Hammersteinstraat 66,3543 CW Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42697579-oscar-hammersteinstraat-66/?navigateSource=resultlist,20220131_153054,"€ 325,000 kosten koper","€ 4,710    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,2006,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building8 m²,69 m²,8 m²,222 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,District heating,Central facility,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Parking place,Public parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
