header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Brandestraat 20,4931 AW Geertruidenberg        ,https://www.funda.nl/en/koop/geertruidenberg/huis-42537153-brandestraat-20/?navigateSource=resultlist,20220129_182736,"€ 695,000 kosten koper","€ 2,003    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (347 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,Before 1906,Protected townscape or village view (permit needed for alterations),Living area347 m²Exterior space attached to the building26 m²External storage space15 m²,347 m²,26 m²,15 m²,335 m²,"1,519 m³",5 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",3 stories,"Air conditioning, optical fibre, flue, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing and floor insulation","CH boiler, wood heater and partial floor heating",CH boiler,"AWB en Nefit (gas-fired combination boiler from 2006, in ownership)",335 m²,Full ownership,Alongside a quiet road and in center,"Back garden, patio/atrium and sun terrace","40 m² (5,9 meter deep and 6,83 meter broad)",Located at the southwest accessible via the rear,"Roof terrace present, balcony present and french balcony present",Attached brick storage,Electricity,Public parking,no
