header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Hyacinthweg 10,2565 RH Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42547054-hyacinthweg-10/?navigateSource=resultlist,20220131_205636,"€ 635,000 kosten koper","€ 5,292    The asking price per m² (€ 635,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1927,Flat roof covered with asphalt roofing,Bouwkundige keuring,Living area120 m²Exterior space attached to the building5 m²External storage space5 m²,120 m²,5 m²,5 m²,153 m²,446 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Tzerra (gas-fired from 2015, in ownership)",153 m²,Long-term lease,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"63 m² (10,72 meter deep and 5,91 meter broad)",Located at the southeast,Detached wooden storage,Electricity,Resident's parking permits,no
