header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Florimont 38,5221 LX Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42543236-florimont-38/?navigateSource=resultlist,20220201_113816,"€ 398,000 kosten koper","€ 2,803    The asking price per m² (€ 398,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2003,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,"Energie Prestatie Advies, GIW Waarborgcertificate and SWK garantiecertificaat",Living area142 m²Exterior space attached to the building5 m²External storage space11 m²,142 m²,5 m²,11 m²,134 m²,456 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories and a attic,"Air conditioning, outdoor awning, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Atag E-325 CW 5 (gas-fired combination boiler from 2016, in ownership)",134 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden,"54 m² (9,7 meter deep and 5,6 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Public parking,no
