header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Van Maanenware 80,8014 PR Zwolle        ,https://www.funda.nl/en/koop/zwolle/huis-42541274-van-maanenware-80/?navigateSource=resultlist,20220129_011234,"€ 310,000 kosten koper","€ 2,952    The asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1986,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area105 m²Other space inside the building7 m²,105 m²,7 m²,148 m²,383 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,TV via cable,B        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, in ownership)",148 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"61 m² (11 meter deep and 5,5 meter broad)",Located at the southwest,Attached brick storage,Public parking,no
