header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Martin Cortesstraat 11 C,1086 XS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696275-martin-cortesstraat-11-c/?navigateSource=resultlist,20220130_183938,"€ 750,000 kosten koper","€ 4,658    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (161 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,2006,Living area161 m²Exterior space attached to the building36 m²,161 m²,36 m²,544 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,4 stories,1st floor,"Mechanical ventilation, passive ventilation system, TV via cable and solar panels",A        What does this mean?,Double glazing,District heating and heat recovery unit,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  28-02-2055),Paid until 28-02-2055,Alongside water and in residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,No,No,No,Yes,no
