header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Insulation,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kometenstraat 12,1443 BA Purmerend        ,https://www.funda.nl/en/koop/purmerend/appartement-42680204-kometenstraat-12/?navigateSource=resultlist,20220127_203017,"€ 325,000 kosten koper","€ 4,577    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 173 per month,"January 25, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,2014,Flat roof,Living area71 m²Exterior space attached to the building3 m²External storage space15 m²,71 m²,3 m²,15 m²,231 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,5 stories,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,CH boiler and complete floor heating,CH boiler,"HR (gas-fired combination boiler from 2014, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Built-in and parking place,1 car,No insulation,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
