header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kloosterhof Wamel hoekwoningen (Bouwnr. 15),6659 EB Wamel        ,https://www.funda.nl/en/koop/wamel/huis-42545325-kloosterhof-wamel-hoekwoningen-bouwnr-15/?navigateSource=resultlist,20220127_202450,"€ 375,000 vrij op naam","€ 2,907    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under option,Available in consultation,"Single-family home, corner house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area129 m²External storage space7 m²,129 m²,7 m²,188 m²,497 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,Balanced ventilation system,A        What does this mean?,Triple glazed and completely insulated,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,188 m²,Full ownership,In residential district,Back garden and front garden,"65 m² (12 meter deep and 5,4 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Public parking,no
