header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Edeseweg 102 -1,6721 KB Bennekom        ,https://www.funda.nl/en/koop/bennekom/appartement-88988229-edeseweg-102-1/?navigateSource=resultlist,20220130_125251,"€ 250,000 kosten koper","€ 3,846    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 182 per month,2 months,Sold under reservation,Available in consultation,€ 182.00 per month,Apartment with shared street entrance,Resale property,1958,Flat roof,Living area65 m²Other space inside the building7 m²Exterior space attached to the building6 m²,65 m²,7 m²,6 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,C        What does this mean?,Double glazing,CH boiler,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Parking place,Public parking,Yes,Yes,Yes (€ 182.00 per month),Yes,Yes,Yes,no
