header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Consulting rooms,error
Cantonlaan 9,3742 CH Baarn        ,https://www.funda.nl/en/koop/baarn/huis-42428634-cantonlaan-9/?navigateSource=resultlist,20220128_040141,"€ 1,550,000 kosten koper","€ 4,905    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,550,000) is calculated by dividing the asking price of the home by the living area (316 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1895,Combination roof covered with roof tiles,Living area316 m²Other space inside the building23 m²Exterior space attached to the building9 m²,316 m²,23 m²,9 m²,965 m²,"1,208 m³",11 rooms (7 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 3 showers and 2 toilets",4 stories and a basement,TV via cable,G        What does this mean?,Roof insulation and mostly double glazed,"CH boiler, fireplace and partial floor heating",CH boiler,"Nefit (gas-fired combination boiler from 2006, in ownership)",965 m²,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Surrounded by garden,Balcony present,Attached wooden storage,No insulation,Parking on private property and public parking,"        48 m², detached    ",no
