header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Insulation.1,Type of parking facilities,error
De Mootboer 3,7678 DD Geesteren (OV)        ,https://www.funda.nl/en/koop/geesteren-ov/huis-88051079-de-mootboer-3/?navigateSource=resultlist,20220129_165648,"€ 595,000 kosten koper","€ 3,005    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (198 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, detached residential property",Resale property,2003,Combination roof covered with roof tiles,Living area198 m²Other space inside the building14 m²Exterior space attached to the building28 m²,198 m²,14 m²,28 m²,608 m²,725 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a loft,B        What does this mean?,"Roof insulation, double glazing and completely insulated","CH boiler, gas heater and partial floor heating",CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",608 m²,Full ownership,In residential district,Back garden,300 m² (20 meter deep and 15 meter broad),Located at the north accessible via the rear,Built-in,1 car,Electricity,Double glazing,Parking on private property,no
