header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Terschellingstraat 1,1025 RA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42547622-terschellingstraat-1/?navigateSource=resultlist,20220130_203336,"€ 595,000 kosten koper","€ 6,071    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1930,Gable roof covered with roof tiles,Living area98 m²External storage space3 m²,98 m²,3 m²,173 m²,345 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,3 stories,Skylight and TV via cable,F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, to rent)",173 m²,Ownership encumbered with long-term leaset,Paid until 30-06-2054,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","63 m² (9,75 meter deep and 6,48 meter broad)",Located at the northwest,Detached brick storage,"Paid parking, public parking and resident's parking permits",no
