header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Piet Heynstraat 37,3333 TM Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/huis-88049604-piet-heynstraat-37/?navigateSource=resultlist,20220129_043636,"€ 360,000 kosten koper","€ 3,130    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available on 7/1/2022,"Single-family home, corner house (drive-in residential property)",Resale property,1969,Flat roof,Living area115 m²Other space inside the building22 m²Exterior space attached to the building3 m²,115 m²,22 m²,3 m²,114 m²,450 m³,5 rooms (3 bedrooms),2 separate toilets,3 stories,Flue and sliding door,D        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Vaillant (2006, in ownership)",114 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"43 m² (8,5 meter deep and 5 meter broad)",Located at the northwest accessible via the rear,Balcony present,Built-in,1 car,Parking on private property,no
