header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kortlandpad 70,2729 DN Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-88901580-kortlandpad-70/?navigateSource=resultlist,20220128_022344,"€ 325,000 kosten koper","€ 3,155    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 166.00 per month,Maisonnette (apartment),Resale property,2003,Flat roof covered with asphalt roofing,Living area103 m²Other space inside the building6 m²Exterior space attached to the building13 m²,103 m²,6 m²,13 m²,333 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Full ownership,Full ownership,Balcony present,Built-in,Electricity and heating,Completely insulated,Underground parking and parking place,Parking on gated property,Yes,Yes,Yes (€ 166.00 per month),Yes,Yes,Yes,no
