header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
DOK2404 Havenhuis (Bouwnr. 1),2404 HE Alphen aan den Rijn        ,https://www.funda.nl/en/koop/alphen-aan-den-rijn/huis-42434780-dok2404-havenhuis-bouwnr-1/?navigateSource=resultlist,20220128_034659,"€ 669,500 vrij op naam","€ 3,870    The asking price per m² (€ 669,500) is calculated by dividing the asking price of the home by the living area (173 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Desirable residence/villa, semi-detached residential property (residential property on water)",New property,2022,Hip roof covered with roof tiles,Woningborg garantiecertificaat,Living area173 m²Other space inside the building8 m²Exterior space attached to the building43 m²,173 m²,8 m²,43 m²,731 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,4 stories,"Balanced ventilation system, optical fibre, sliding door, TV via cable and solar panels",A+++            0.40What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,Full ownership,"Alongside a quiet road, on navigable waterway and alongside water",Sun terrace,"17 m² (2,8 meter deep and 6,2 meter broad)",Located at the west accessible via the rear,Built-in,Electricity,Completely insulated,Parking on private property,no
