header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint-Jobskade 332,3024 EN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42679443-sint-jobskade-332/?navigateSource=resultlist,20220126_175735,"€ 400,000 kosten koper","€ 4,301    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Apartment with shared street entrance (apartment),Resale property,2005,Flat roof covered with asphalt roofing,Living area93 m²Exterior space attached to the building9 m²External storage space3 m²,93 m²,9 m²,3 m²,292 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Double glazing and completely insulated,District heating,District heating,Full ownership,Full ownership,Full ownership,"On navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Parking place,"Paid parking, public parking and parking garage",Yes,Yes,Yes,Yes,Yes,Yes,no
